Date,Open,High,Low,Close
9/01/2018 11:40,1.19213,1.1924,1.19211,1.19227
9/01/2018 11:45,1.19227,1.19259,1.19221,1.19239
9/01/2018 11:50,1.19239,1.19244,1.19218,1.19224
9/01/2018 11:55,1.19226,1.19227,1.1918,1.1921
9/01/2018 12:00,1.19211,1.19233,1.192,1.19204
9/01/2018 12:05,1.19204,1.19209,1.19179,1.19208
9/01/2018 12:10,1.19206,1.19253,1.19202,1.19238
9/01/2018 12:15,1.19237,1.19237,1.19209,1.19211
9/01/2018 12:20,1.19212,1.19223,1.19197,1.19223
9/01/2018 12:25,1.19224,1.19228,1.1919,1.19228
9/01/2018 12:30,1.19226,1.19234,1.19205,1.19205
9/01/2018 12:35,1.19206,1.19248,1.19195,1.19245
9/01/2018 12:40,1.19243,1.19245,1.19217,1.19229
9/01/2018 12:45,1.1923,1.19244,1.19225,1.19236
9/01/2018 12:50,1.19236,1.19239,1.19211,1.19219
9/01/2018 12:55,1.19218,1.19257,1.19209,1.19209
9/01/2018 13:00,1.19208,1.1922,1.192,1.19203
9/01/2018 13:05,1.19206,1.19218,1.19202,1.19215
9/01/2018 13:10,1.19215,1.19227,1.19197,1.19221
9/01/2018 13:15,1.1922,1.19224,1.19164,1.19166
9/01/2018 13:20,1.19167,1.19202,1.19167,1.19202
9/01/2018 13:25,1.19201,1.19238,1.19199,1.19234
9/01/2018 13:30,1.19236,1.19245,1.19234,1.19239
9/01/2018 13:35,1.19239,1.19249,1.19233,1.19233
9/01/2018 13:40,1.19232,1.19245,1.19228,1.19244
9/01/2018 13:45,1.19243,1.19264,1.1924,1.19258
9/01/2018 13:50,1.19257,1.19263,1.19241,1.19261
9/01/2018 13:55,1.1926,1.19314,1.19255,1.19305
9/01/2018 14:00,1.19304,1.19308,1.19252,1.19253
9/01/2018 14:05,1.19254,1.19302,1.19247,1.19299
9/01/2018 14:10,1.193,1.19332,1.19297,1.19322
9/01/2018 14:15,1.19322,1.19334,1.19316,1.19324
9/01/2018 14:20,1.19323,1.19355,1.19322,1.19351
9/01/2018 14:25,1.19352,1.19356,1.19334,1.19334
9/01/2018 14:30,1.19334,1.19344,1.19322,1.19327
9/01/2018 14:35,1.19325,1.19335,1.19301,1.19302
9/01/2018 14:40,1.19302,1.19325,1.19298,1.19303
9/01/2018 14:45,1.19302,1.19321,1.19291,1.19303
9/01/2018 14:50,1.19303,1.19304,1.19293,1.19296
9/01/2018 14:55,1.19297,1.19319,1.19287,1.19318
9/01/2018 15:00,1.1932,1.1934,1.19313,1.1932
9/01/2018 15:05,1.1932,1.1933,1.19314,1.19324
9/01/2018 15:10,1.19323,1.19324,1.19298,1.19305
9/01/2018 15:15,1.19307,1.19328,1.19307,1.19326
9/01/2018 15:20,1.19328,1.19343,1.19316,1.19337
9/01/2018 15:25,1.19335,1.19348,1.19329,1.19332
9/01/2018 15:30,1.19333,1.19334,1.19316,1.19324
9/01/2018 15:35,1.19323,1.19324,1.19314,1.19318
9/01/2018 15:40,1.19319,1.1934,1.19314,1.19336
9/01/2018 15:45,1.19336,1.19347,1.19334,1.19335
9/01/2018 15:50,1.19334,1.19344,1.19333,1.1934
9/01/2018 15:55,1.19342,1.19382,1.19342,1.19376
9/01/2018 16:00,1.1937,1.1939,1.19363,1.19388
9/01/2018 16:05,1.19386,1.19386,1.19363,1.19373
9/01/2018 16:10,1.19372,1.19378,1.19368,1.19368
9/01/2018 16:15,1.19369,1.19383,1.19369,1.19378
9/01/2018 16:20,1.19379,1.19386,1.19378,1.19381
9/01/2018 16:25,1.19381,1.19385,1.19376,1.19376
9/01/2018 16:30,1.19376,1.19381,1.19357,1.19365
9/01/2018 16:35,1.19365,1.19367,1.19358,1.19363
9/01/2018 16:40,1.19363,1.19366,1.19361,1.19365
9/01/2018 16:45,1.19366,1.19368,1.19354,1.19361
9/01/2018 16:50,1.1936,1.19367,1.19358,1.19367
9/01/2018 16:55,1.19369,1.19375,1.19352,1.19352
9/01/2018 17:00,1.19353,1.19363,1.1935,1.19354
9/01/2018 17:05,1.19354,1.19357,1.19349,1.19353
9/01/2018 17:10,1.19357,1.19373,1.19353,1.19354
9/01/2018 17:15,1.19355,1.19365,1.19343,1.19346
9/01/2018 17:20,1.19347,1.19362,1.19346,1.19357
9/01/2018 17:25,1.19358,1.19378,1.19356,1.19361
9/01/2018 17:30,1.19351,1.19369,1.19351,1.19369
9/01/2018 17:35,1.19367,1.19369,1.19359,1.1936
9/01/2018 17:40,1.1936,1.19368,1.19359,1.19367
9/01/2018 17:45,1.19366,1.1938,1.19366,1.1938
9/01/2018 17:50,1.19371,1.1938,1.1935,1.19358
9/01/2018 17:55,1.19359,1.19362,1.1935,1.19352
9/01/2018 18:00,1.19353,1.19358,1.19339,1.19349
9/01/2018 18:05,1.19348,1.19353,1.19341,1.19347
9/01/2018 18:10,1.19347,1.19347,1.19339,1.1934
9/01/2018 18:15,1.19339,1.1935,1.19337,1.19348
9/01/2018 18:20,1.19349,1.1935,1.19318,1.1932
9/01/2018 18:25,1.19319,1.19329,1.19312,1.19329
9/01/2018 18:30,1.19328,1.19329,1.19311,1.19317
9/01/2018 18:35,1.19317,1.1932,1.19302,1.19318
9/01/2018 18:40,1.19319,1.19351,1.19317,1.19346
9/01/2018 18:45,1.19345,1.1936,1.1931,1.1931
9/01/2018 18:50,1.1931,1.19314,1.19293,1.19303
9/01/2018 18:55,1.19303,1.19303,1.19277,1.19283
9/01/2018 19:00,1.19282,1.19319,1.19281,1.1931
9/01/2018 19:05,1.19308,1.19318,1.19306,1.19308
9/01/2018 19:10,1.19307,1.19323,1.19291,1.19299
9/01/2018 19:15,1.19301,1.1931,1.19297,1.19297
9/01/2018 19:20,1.19298,1.19333,1.19298,1.19332
9/01/2018 19:25,1.19334,1.1935,1.19326,1.1935
9/01/2018 19:30,1.19349,1.19364,1.1933,1.1936
9/01/2018 19:35,1.1936,1.19376,1.1934,1.19346
9/01/2018 19:40,1.19346,1.19346,1.19331,1.19337
9/01/2018 19:45,1.19336,1.19337,1.19309,1.1931
9/01/2018 19:50,1.19309,1.1936,1.19299,1.1936
9/01/2018 19:55,1.19352,1.19383,1.19343,1.19375
9/01/2018 20:00,1.19373,1.19381,1.19354,1.19379
9/01/2018 20:05,1.19378,1.19392,1.19378,1.19386
9/01/2018 20:10,1.19385,1.19399,1.1937,1.19397
9/01/2018 20:15,1.19397,1.19421,1.19338,1.19343
9/01/2018 20:20,1.19345,1.19392,1.1934,1.19371
9/01/2018 20:25,1.1937,1.19385,1.19343,1.19354
9/01/2018 20:30,1.19357,1.19359,1.19328,1.19345
9/01/2018 20:35,1.19346,1.19388,1.19346,1.19386
9/01/2018 20:40,1.19387,1.19415,1.19375,1.19414
9/01/2018 20:45,1.19413,1.19431,1.19405,1.19416
9/01/2018 20:50,1.19416,1.19436,1.19409,1.19427
9/01/2018 20:55,1.19426,1.19451,1.19416,1.1945
9/01/2018 21:00,1.19449,1.19451,1.19425,1.19433
9/01/2018 21:05,1.19434,1.19436,1.19402,1.19404
9/01/2018 21:10,1.19405,1.1944,1.19404,1.19436
9/01/2018 21:15,1.19437,1.19464,1.19431,1.19455
9/01/2018 21:20,1.19455,1.19475,1.19455,1.19461
9/01/2018 21:25,1.19462,1.19478,1.19448,1.19449
